Model,RUTX09

Iteration nr.,Module name,Register name,Register number,Modbus value,Router value,Result,,CPU usage,Used RAM,Used RAM difference
1282,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,1.0485128574696523%,79659008,12288
1283,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,1.0488407494530394%,79630336,-28672
1284,ModuleMobile,Network type,119,lte,lte-a,Failed,,1.0491110004168025%,79585280,-45056
1285,ModuleMobile,Mobile data received today (SIM1),185,6110022,48831302,Failed,,1.0492375962703027%,79712256,126976
1286,ModuleMobile,Mobile data sent today (SIM1),187,5681678,5681678,Passed,,1.0493342884785761%,79691776,-20480
1287,ModuleMobile,Mobile data received this week (SIM1),189,357000028,1427972956,Failed,,1.0494571087997784%,79720448,28672
1288,ModuleMobile,Mobile data sent this week (SIM1),191,119057633,119057633,Passed,,1.0496192334921495%,79638528,-81920
1289,ModuleMobile,Mobile data received this month (SIM1),193,1397784595,1397784595,Passed,,1.0497259537208148%,79699968,61440
1290,ModuleMobile,Mobile data sent this month (SIM1),195,56290438,112553094,Failed,,1.0499085489264703%,79622144,-77824
1291,ModuleMobile,Mobile data received last 24h (SIM1),197,6110022,48831302,Failed,,1.050152180587427%,79527936,-94208
1292,ModuleMobile,Mobile data sent last 24h (SIM1),199,5681678,5681678,Passed,,1.0502887823310658%,79495168,-32768
1293,ModuleMobile,Active SIM card,205,1,1,Passed,,1.0505468421862951%,79683584,188416
1294,ModuleMobile,Mobile data received last week (SIM1),292,1430244889,1430244889,Passed,,1.0507369417931955%,79818752,135168
1295,ModuleMobile,Mobile data sent last week (SIM1),294,121224783,121224783,Passed,,1.0508990261061224%,79740928,-77824
1296,ModuleMobile,Mobile data received last month (SIM1),296,720759625,1441491785,Failed,,1.050996606882315%,79626240,-114688
1297,ModuleMobile,Mobile data sent last month (SIM1),298,2007657,128451177,Failed,,1.0511278460697326%,79716352,90112
1298,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,1.0512279321496454%,79847424,131072
1299,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,1.0513601054080168%,79724544,-122880
1300,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,1.051490388538523%,79732736,8192
1301,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,1.0516568437501705%,79716352,-16384
1302,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,1.0518475255982596%,79753216,36864
1303,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,1.0519494765359516%,79912960,159744
1304,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,1.052133228365093%,79667200,-245760
1305,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,1.0522656872977376%,79646720,-20480
1306,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,1.052368254469227%,79609856,-36864
1307,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,1.052530592336498%,79687680,77824
1308,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,1.0527221822407173%,79687680,0
1309,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,1.0529109336750664%,79663104,-24576
1310,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,1.0530984188879877%,79687680,24576
1311,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,1.0531990750065945%,79720448,32768
1312,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.0533900098139926%,79814656,94208
1313,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.0536293703744204%,79679488,-135168
1314,ModuleGPS,GPS speed,179,0,0,Passed,,1.0537668211820783%,79679488,0
1315,ModuleGPS,GPS satellite count,181,0,0,Passed,,1.0538639936625294%,79724544,45056
1316,ModuleGPS,GPS accuracy,183,0,0,Passed,,1.0539888391689844%,79622144,-102400
1317,ModuleSystem,System uptime,1,8399,8399,Passed,,1.054060053845829%,79609856,-12288
1318,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,1.0542914694052885%,79564800,-45056
1319,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,1.0544687876342551%,79634432,69632
1320,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,1.0546366998992251%,79667200,32768
1321,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,1.0547725275165232%,79618048,-49152
1322,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,1.0549633736840258%,79634432,16384
1323,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,1.0551328498266233%,79659008,24576
1324,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,1.0552604692569245%,79687680,28672
1325,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,1.0553975418369554%,79712256,24576
1326,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,1.056047622361933%,79646720,-65536
1327,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,1.0563269846380896%,79708160,61440
1328,ModuleMobile,GSM operator name,23,bite,bite,Passed,,1.0565748742229708%,79679488,-28672
1329,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,1.0568516602591504%,79466496,-212992
1330,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,1.0572142275189322%,79474688,8192
1331,ModuleMobile,Network type,119,lte,lte-a,Failed,,1.0574840063383384%,79548416,73728
1332,ModuleMobile,Mobile data received today (SIM1),185,24432497,48844657,Failed,,1.0577030183268943%,79523840,-24576
1333,ModuleMobile,Mobile data sent today (SIM1),187,5684962,5684962,Passed,,1.0578283267928978%,79548416,24576
1334,ModuleMobile,Mobile data received this week (SIM1),189,714004359,1427986311,Failed,,1.0579662667987377%,79572992,24576
1335,ModuleMobile,Mobile data sent this week (SIM1),191,119060917,119060917,Passed,,1.0581252185514978%,79597568,24576
1336,ModuleMobile,Mobile data received this month (SIM1),193,1397797950,1397797950,Passed,,1.058229497662%,79589376,-8192
1337,ModuleMobile,Mobile data sent this month (SIM1),195,56293722,112556378,Failed,,1.0583648989427652%,79724544,135168
1338,ModuleMobile,Mobile data received last 24h (SIM1),197,24432497,48844657,Failed,,1.0584980841447433%,79581184,-143360
1339,ModuleMobile,Mobile data sent last 24h (SIM1),199,5684962,5684962,Passed,,1.058668080055536%,79663104,81920
1340,ModuleMobile,Active SIM card,205,1,1,Passed,,1.0588304850016939%,79622144,-40960
1341,ModuleMobile,Mobile data received last week (SIM1),292,22348356,1430258244,Failed,,1.0590500737674313%,79634432,12288
1342,ModuleMobile,Mobile data sent last week (SIM1),294,121228067,121228067,Passed,,1.0591559119782712%,79536128,-98304
1343,ModuleMobile,Mobile data received last month (SIM1),296,1441505140,1441505140,Passed,,1.0593783348172958%,79405056,-131072
1344,ModuleMobile,Mobile data sent last month (SIM1),298,8032061,128454461,Failed,,1.0595111767456311%,79527936,122880
1345,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,1.0596170043911557%,79474688,-53248
1346,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,1.0598877323346856%,79499264,24576
1347,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,1.0600592773324702%,79474688,-24576
1348,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,1.0602521293416878%,79396864,-77824
1349,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,1.060351292866668%,79523840,126976
1350,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,1.0605397010497897%,79532032,8192
1351,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,1.0607598564596143%,79548416,16384
1352,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,1.060951417094702%,79613952,65536
1353,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,1.0611404371379196%,79503360,-110592
1354,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,1.0612500294799987%,79343616,-159744
1355,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,1.0614330181613285%,79462400,118784
1356,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,1.0615991393052582%,79503360,40960
1357,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,1.0617268472082886%,79482880,-20480
1358,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,1.0618672289838482%,79396864,-86016
1359,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.0619631751672132%,79482880,86016
1360,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.062188979729639%,79511552,28672
1361,ModuleGPS,GPS speed,179,0,0,Passed,,1.0624097047269965%,79466496,-45056
1362,ModuleGPS,GPS satellite count,181,0,0,Passed,,1.0625024625366075%,79544320,77824
1363,ModuleGPS,GPS accuracy,183,0,0,Passed,,1.0626682339147653%,79597568,53248
1364,ModuleSystem,System uptime,1,8408,8408,Passed,,1.0627398207945338%,79499264,-98304
1365,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,1.0630548090539205%,79560704,61440
1366,ModuleSystem,System temperature (in 0.1 °C),5,390,400,Passed,,1.0631364270379584%,79527936,-32768
1367,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,1.063414540981522%,79523840,-4096
1368,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,1.0635726443899651%,79572992,49152
1369,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,1.0637037576381125%,79597568,24576
1370,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,1.063892642122899%,79626240,28672
1371,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,1.0640497748155675%,79618048,-8192
1372,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,1.0642697546513147%,79511552,-106496
1373,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,1.0651638981078015%,79687680,176128
1374,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,1.065441880906215%,79663104,-24576
1375,ModuleMobile,GSM operator name,23,bite,bite,Passed,,1.0657429948923602%,79568896,-94208
1376,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,1.0660097916697087%,79679488,110592
1377,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,1.0662483171604786%,79585280,-94208
1378,ModuleMobile,Network type,119,lte,lte-a,Failed,,1.0665756674822946%,79695872,110592
1379,ModuleMobile,Mobile data received today (SIM1),185,48863597,48863597,Passed,,1.0669386238105427%,79781888,86016
1380,ModuleMobile,Mobile data sent today (SIM1),187,5692373,5692373,Passed,,1.0670629401291598%,79646720,-135168
1381,ModuleMobile,Mobile data received this week (SIM1),189,1428005251,1428005251,Passed,,1.0671660177210773%,79814656,167936
1382,ModuleMobile,Mobile data sent this week (SIM1),191,119068328,119068328,Passed,,1.0672976457889005%,79667200,-147456
1383,ModuleMobile,Mobile data received this month (SIM1),193,1397816890,1397816890,Passed,,1.0674010349199792%,79675392,8192
1384,ModuleMobile,Mobile data sent this month (SIM1),195,112563789,112563789,Passed,,1.0675875307542104%,79769600,94208
1385,ModuleMobile,Mobile data received last 24h (SIM1),197,48863597,48863597,Passed,,1.0677403720687484%,79745024,-24576
1386,ModuleMobile,Mobile data sent last 24h (SIM1),199,5692373,5692373,Passed,,1.0678482071250883%,79855616,110592
1387,ModuleMobile,Active SIM card,205,1,1,Passed,,1.0680676928014%,79769600,-86016
1388,ModuleMobile,Mobile data received last week (SIM1),292,715148352,1430277184,Failed,,1.068279842794062%,79654912,-114688
1389,ModuleMobile,Mobile data sent last week (SIM1),294,121235478,121235478,Passed,,1.0683876663018288%,79826944,172032
1390,ModuleMobile,Mobile data received last month (SIM1),296,1441524080,1441524080,Passed,,1.0685728464220667%,79785984,-40960
1391,ModuleMobile,Mobile data sent last month (SIM1),298,32123952,128461872,Failed,,1.0687618430729073%,79810560,24576
1392,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,1.068823259617202%,79867904,57344
1393,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,1.068917999720287%,79785984,-81920
1394,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,1.0690594513354301%,79863808,77824
1395,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,1.0693077455704247%,79720448,-143360
1396,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,1.0694357968763835%,79773696,53248
1397,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,1.0695638431421628%,79675392,-98304
1398,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,1.0697473737129481%,79749120,73728
1399,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,1.0699876586904855%,79769600,20480
1400,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,1.0701496498033647%,79671296,-98304
1401,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,1.0703404945785255%,79691776,20480
1402,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,1.070473297500818%,79818752,126976
1403,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,1.0706060963843633%,79724544,-94208
1404,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,1.0708264200390838%,79843328,118784
1405,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,1.0709348229424487%,79855616,12288
1406,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.0711259597857459%,79859712,4096
1407,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,1.0712968586164218%,79990784,131072
1408,ModuleGPS,GPS speed,179,0,0,Passed,,1.0715447362921293%,79953920,-36864
1409,ModuleGPS,GPS satellite count,181,0,0,Passed,,1.071703486226283%,79917056,-36864
1410,ModuleGPS,GPS accuracy,183,0,0,Passed,,1.0718872489688058%,79937536,20480
1411,ModuleSystem,System uptime,1,8418,8418,Passed,,1.0719578776175909%,79958016,20480
1412,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,1.072307026465047%,79814656,-143360
1413,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,1.0724333656136342%,79900672,86016
1414,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,1.0726003748408375%,79859712,-40960
1415,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,1.0728007034172315%,79794176,-65536
1416,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,1.072964507434504%,79679488,-114688
1417,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,1.0731260679474608%,79773696,94208
1418,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,1.0733257450645683%,79855616,81920
1419,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,1.073490495266638%,79831040,-24576
1420,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,1.0742561775839654%,79761408,-69632
1421,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,1.0745356478400692%,79667200,-94208
1422,ModuleMobile,GSM operator name,23,bite,bite,Passed,,1.0748686064762092%,79720448,53248
1423,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,1.075058627913139%,79753216,32768
1424,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,1.0753383431762242%,79708160,-45056
