Model,RUTX09

Iteration nr.,Module name,Register name,Register number,Modbus value,Router value,Result,,CPU usage,Used RAM,Used RAM difference
1000,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,4.317%,85073920,-86016
1001,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,4.318%,85123072,49152
1002,ModuleMobile,Network type,119,lte,lte-a,Failed,,4.318%,85110784,-12288
1003,ModuleMobile,Mobile data received today (SIM1),185,40729501,651627421,Failed,,4.319%,85082112,-28672
1004,ModuleMobile,Mobile data sent today (SIM1),187,6516737,13004801,Failed,,4.32%,85073920,-8192
1005,ModuleMobile,Mobile data received this week (SIM1),189,40729501,651627421,Failed,,4.321%,85037056,-36864
1006,ModuleMobile,Mobile data sent this week (SIM1),191,6516737,13004801,Failed,,4.321%,84959232,-77824
1007,ModuleMobile,Mobile data received this month (SIM1),193,40729501,651627421,Failed,,4.322%,85065728,106496
1008,ModuleMobile,Mobile data sent this month (SIM1),195,6516737,13004801,Failed,,4.323%,84922368,-143360
1009,ModuleMobile,Mobile data received last 24h (SIM1),197,40729501,651627421,Failed,,4.323%,84865024,-57344
1010,ModuleMobile,Mobile data sent last 24h (SIM1),199,6516737,13004801,Failed,,4.324%,84848640,-16384
1011,ModuleMobile,Active SIM card,205,1,1,Passed,,4.325%,85008384,159744
1012,ModuleMobile,Mobile data received last week (SIM1),292,40729501,651627421,Failed,,4.326%,84803584,-204800
1013,ModuleMobile,Mobile data sent last week (SIM1),294,6516737,13004801,Failed,,4.326%,85008384,204800
1014,ModuleMobile,Mobile data received last month (SIM1),296,40729501,651627421,Failed,,4.327%,84987904,-20480
1015,ModuleMobile,Mobile data sent last month (SIM1),298,6516737,13004801,Failed,,4.327%,84967424,-20480
1016,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,4.328%,84905984,-61440
1017,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,4.328%,85049344,143360
1018,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,4.329%,85008384,-40960
1019,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,4.33%,84992000,-16384
1020,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,4.331%,85032960,40960
1021,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,4.331%,85106688,73728
1022,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,4.332%,85151744,45056
1023,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,4.332%,85065728,-86016
1024,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,4.332%,85069824,4096
1025,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,4.333%,85192704,122880
1026,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,4.334%,85114880,-77824
1027,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,4.334%,85184512,69632
1028,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,4.335%,85114880,-69632
1029,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,4.336%,85090304,-24576
1030,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.337%,85090304,0
1031,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.337%,85225472,135168
1032,ModuleGPS,GPS speed,179,0,0,Passed,,4.338%,85209088,-16384
1033,ModuleGPS,GPS satellite count,181,0,0,Passed,,4.338%,85012480,-196608
1034,ModuleGPS,GPS accuracy,183,0,0,Passed,,4.339%,85102592,90112
1035,ModuleSystem,System uptime,1,1883,1884,Passed,,4.337%,85057536,-45056
1036,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,4.338%,85073920,16384
1037,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,4.339%,85168128,94208
1038,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,4.339%,85127168,-40960
1039,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,4.339%,85225472,98304
1040,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,4.34%,85106688,-118784
1041,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,4.341%,85233664,126976
1042,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,4.341%,85168128,-65536
1043,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,4.342%,85147648,-20480
1044,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,4.344%,85344256,196608
1045,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,4.345%,85270528,-73728
1046,ModuleMobile,GSM operator name,23,bite,bite,Passed,,4.346%,85090304,-180224
1047,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,4.347%,85073920,-16384
1048,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,4.347%,85057536,-16384
1049,ModuleMobile,Network type,119,lte,lte-a,Failed,,4.348%,85057536,0
1050,ModuleMobile,Mobile data received today (SIM1),185,40730522,651628442,Failed,,4.348%,85057536,0
1051,ModuleMobile,Mobile data sent today (SIM1),187,6517465,13005529,Failed,,4.349%,85200896,143360
1052,ModuleMobile,Mobile data received this week (SIM1),189,40730522,651628442,Failed,,4.349%,85209088,8192
1053,ModuleMobile,Mobile data sent this week (SIM1),191,6517465,13005529,Failed,,4.35%,85254144,45056
1054,ModuleMobile,Mobile data received this month (SIM1),193,40730522,651628442,Failed,,4.351%,85114880,-139264
1055,ModuleMobile,Mobile data sent this month (SIM1),195,6517465,13005529,Failed,,4.351%,85110784,-4096
1056,ModuleMobile,Mobile data received last 24h (SIM1),197,40730522,651628442,Failed,,4.352%,85204992,94208
1057,ModuleMobile,Mobile data sent last 24h (SIM1),199,6517465,13005529,Failed,,4.352%,85241856,36864
1058,ModuleMobile,Active SIM card,205,1,1,Passed,,4.353%,85176320,-65536
1059,ModuleMobile,Mobile data received last week (SIM1),292,40730522,651628442,Failed,,4.353%,85237760,61440
1060,ModuleMobile,Mobile data sent last week (SIM1),294,6517465,13005529,Failed,,4.354%,85065728,-172032
1061,ModuleMobile,Mobile data received last month (SIM1),296,40730522,651628442,Failed,,4.355%,85172224,106496
1062,ModuleMobile,Mobile data sent last month (SIM1),298,6517465,13005529,Failed,,4.355%,85196800,24576
1063,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,4.356%,85184512,-12288
1064,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,4.356%,85192704,8192
1065,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,4.357%,85127168,-65536
1066,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,4.358%,85094400,-32768
1067,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,4.358%,85229568,135168
1068,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,4.359%,85188608,-40960
1069,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,4.359%,85147648,-40960
1070,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,4.36%,85225472,77824
1071,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,4.361%,85278720,53248
1072,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,4.361%,85270528,-8192
1073,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,4.362%,85180416,-90112
1074,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,4.362%,85094400,-86016
1075,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,4.363%,85229568,135168
1076,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,4.364%,85241856,12288
1077,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.365%,85016576,-225280
1078,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.365%,85065728,49152
1079,ModuleGPS,GPS speed,179,0,0,Passed,,4.366%,85188608,122880
1080,ModuleGPS,GPS satellite count,181,0,0,Passed,,4.366%,85159936,-28672
1081,ModuleGPS,GPS accuracy,183,0,0,Passed,,4.367%,85241856,81920
1082,ModuleSystem,System uptime,1,1892,1892,Passed,,4.366%,85110784,-131072
1083,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,4.367%,85037056,-73728
1084,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,4.367%,85106688,69632
1085,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,4.368%,85028864,-77824
1086,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,4.368%,85004288,-24576
1087,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,4.369%,85082112,77824
1088,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,4.37%,85143552,61440
1089,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,4.37%,85049344,-94208
1090,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,4.371%,85012480,-36864
1091,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,4.373%,85151744,139264
1092,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,4.374%,84963328,-188416
1093,ModuleMobile,GSM operator name,23,bite,bite,Passed,,4.375%,85078016,114688
1094,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,4.375%,85078016,0
1095,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,4.376%,85135360,57344
1096,ModuleMobile,Network type,119,lte,lte-a,Failed,,4.377%,85082112,-53248
1097,ModuleMobile,Mobile data received today (SIM1),185,81458100,651629492,Failed,,4.377%,85147648,65536
1098,ModuleMobile,Mobile data sent today (SIM1),187,6518422,13006486,Failed,,4.378%,85135360,-12288
1099,ModuleMobile,Mobile data received this week (SIM1),189,81458100,651629492,Failed,,4.379%,85053440,-81920
1100,ModuleMobile,Mobile data sent this week (SIM1),191,6518422,13006486,Failed,,4.379%,85143552,90112
1101,ModuleMobile,Mobile data received this month (SIM1),193,81458100,651629492,Failed,,4.38%,84946944,-196608
1102,ModuleMobile,Mobile data sent this month (SIM1),195,6518422,13006486,Failed,,4.38%,85053440,106496
1103,ModuleMobile,Mobile data received last 24h (SIM1),197,81458100,651629492,Failed,,4.381%,85123072,69632
1104,ModuleMobile,Mobile data sent last 24h (SIM1),199,6518422,13006486,Failed,,4.382%,85147648,24576
1105,ModuleMobile,Active SIM card,205,1,1,Passed,,4.382%,85106688,-40960
1106,ModuleMobile,Mobile data received last week (SIM1),292,81458100,651629492,Failed,,4.382%,85004288,-102400
1107,ModuleMobile,Mobile data sent last week (SIM1),294,6518422,13006486,Failed,,4.383%,85008384,4096
1108,ModuleMobile,Mobile data received last month (SIM1),296,81458100,651629492,Failed,,4.383%,84905984,-102400
1109,ModuleMobile,Mobile data sent last month (SIM1),298,6518422,13006486,Failed,,4.384%,85012480,106496
1110,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,4.385%,85028864,16384
1111,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,4.386%,85016576,-12288
1112,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,4.386%,85012480,-4096
1113,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,4.387%,85032960,20480
1114,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,4.388%,85094400,61440
1115,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,4.388%,85049344,-45056
1116,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,4.388%,85139456,90112
1117,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,4.389%,85168128,28672
1118,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,4.39%,85139456,-28672
1119,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,4.39%,85053440,-86016
1120,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,4.391%,85155840,102400
1121,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,4.391%,85180416,24576
1122,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,4.392%,85176320,-4096
1123,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,4.393%,85209088,32768
1124,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.393%,85082112,-126976
1125,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.394%,85024768,-57344
1126,ModuleGPS,GPS speed,179,0,0,Passed,,4.395%,85078016,53248
1127,ModuleGPS,GPS satellite count,181,0,0,Passed,,4.396%,85118976,40960
1128,ModuleGPS,GPS accuracy,183,0,0,Passed,,4.396%,85012480,-106496
1129,ModuleSystem,System uptime,1,1900,1900,Passed,,4.395%,84901888,-110592
1130,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,4.396%,84873216,-28672
1131,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,4.396%,85028864,155648
1132,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,4.397%,84967424,-61440
1133,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,4.397%,85057536,90112
1134,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,4.398%,85032960,-24576
1135,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,4.398%,85037056,4096
1136,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,4.399%,85192704,155648
1137,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,4.399%,85176320,-16384
1138,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,4.402%,85360640,184320
1139,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,4.403%,85229568,-131072
1140,ModuleMobile,GSM operator name,23,bite,bite,Passed,,4.403%,85065728,-163840
1141,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,4.404%,85127168,61440
1142,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,4.405%,85262336,135168
1143,ModuleMobile,Network type,119,lte,lte-a,Failed,,4.405%,85082112,-180224
1144,ModuleMobile,Mobile data received today (SIM1),185,81459140,651630532,Failed,,4.406%,85090304,8192
1145,ModuleMobile,Mobile data sent today (SIM1),187,6519285,13007349,Failed,,4.406%,85049344,-40960
1146,ModuleMobile,Mobile data received this week (SIM1),189,81459140,651630532,Failed,,4.407%,85069824,20480
1147,ModuleMobile,Mobile data sent this week (SIM1),191,6519285,13007349,Failed,,4.408%,85172224,102400
1148,ModuleMobile,Mobile data received this month (SIM1),193,81459140,651630532,Failed,,4.408%,85192704,20480
1149,ModuleMobile,Mobile data sent this month (SIM1),195,6519285,13007349,Failed,,4.409%,85106688,-86016
1150,ModuleMobile,Mobile data received last 24h (SIM1),197,81459140,651630532,Failed,,4.41%,85065728,-40960
1151,ModuleMobile,Mobile data sent last 24h (SIM1),199,6519285,13007349,Failed,,4.41%,85123072,57344
1152,ModuleMobile,Active SIM card,205,1,1,Passed,,4.411%,85147648,24576
1153,ModuleMobile,Mobile data received last week (SIM1),292,81459140,651630532,Failed,,4.411%,85127168,-20480
1154,ModuleMobile,Mobile data sent last week (SIM1),294,6519285,13007349,Failed,,4.412%,85143552,16384
1155,ModuleMobile,Mobile data received last month (SIM1),296,81459140,651630532,Failed,,4.413%,85073920,-69632
1156,ModuleMobile,Mobile data sent last month (SIM1),298,6519285,13007349,Failed,,4.413%,85164032,90112
1157,ModuleMobile,Mobile data received today (SIM2),300,0,0,Passed,,4.414%,85098496,-65536
1158,ModuleMobile,Mobile data sent today (SIM2),302,0,0,Passed,,4.415%,85159936,61440
1159,ModuleMobile,Mobile data received this week (SIM2),304,0,0,Passed,,4.415%,85225472,65536
1160,ModuleMobile,Mobile data sent this week (SIM2),306,0,0,Passed,,4.416%,85254144,28672
1161,ModuleMobile,Mobile data received this month (SIM2),308,0,0,Passed,,4.416%,85409792,155648
1162,ModuleMobile,Mobile data sent this month (SIM2),310,0,0,Passed,,4.417%,85430272,20480
1163,ModuleMobile,Mobile data received last 24h (SIM2),312,0,0,Passed,,4.418%,85397504,-32768
1164,ModuleMobile,Mobile data sent last 24h (SIM2),314,0,0,Passed,,4.418%,85319680,-77824
1165,ModuleMobile,Mobile data received last week (SIM2),316,0,0,Passed,,4.419%,85250048,-69632
1166,ModuleMobile,Mobile data sent last week (SIM2),318,0,0,Passed,,4.42%,85274624,24576
1167,ModuleMobile,Mobile data received last month(SIM2),320,0,0,Passed,,4.42%,85098496,-176128
1168,ModuleMobile,Mobile data sent last month (SIM2),322,0,0,Passed,,4.421%,85168128,69632
1169,ModuleGPS,GPS latitude coordinate,143,0,0,Passed,,4.422%,85262336,94208
1170,ModuleGPS,GPS longitude coordinate,145,0,0,Passed,,4.422%,85221376,-40960
1171,ModuleGPS,GPS fix time,147,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.423%,85352448,131072
1172,ModuleGPS,GPS date and time,163,1970-01-01 00:00:00,1970-01-01 00:00:00,Passed,,4.423%,85155840,-196608
1173,ModuleGPS,GPS speed,179,0,0,Passed,,4.424%,85344256,188416
1174,ModuleGPS,GPS satellite count,181,0,0,Passed,,4.424%,85291008,-53248
1175,ModuleGPS,GPS accuracy,183,0,0,Passed,,4.425%,85172224,-118784
1176,ModuleSystem,System uptime,1,1908,1908,Passed,,4.423%,85311488,139264
1177,ModuleSystem,Mobile signal strength (RSSI in dBm),3,-77,-77,Passed,,4.424%,85303296,-8192
1178,ModuleSystem,System temperature (in 0.1 °C),5,390,390,Passed,,4.425%,85274624,-28672
1179,ModuleSystem,System hostname,7,teltonika-rutx09.com,teltonika-rutx09.com,Passed,,4.425%,85311488,36864
1180,ModuleSystem,Router serial number,39,1107883912,1107883912,Passed,,4.426%,85426176,114688
1181,ModuleSystem,Router name,71,rutx09,rutx09,Passed,,4.426%,85213184,-212992
1182,ModuleSystem,Digital non-isolated input (4 PIN connector),324,0,0,Passed,,4.427%,85331968,118784
1183,ModuleSystem,Digital open collector output (4 PIN connector),325,0,0,Passed,,4.427%,85446656,114688
1184,ModuleNetwork,LAN MAC address,55,001e4232c81d,001e4232c81d,Passed,,4.428%,85200896,-245760
1185,ModuleNetwork,Current WAN IP address,139,84.15.161.183,84.15.161.183,Passed,,4.43%,85315584,114688
1186,ModuleMobile,IMSI,348,246020102861314,246020102861314,Passed,,4.431%,85147648,-167936
1187,ModuleMobile,GSM operator name,23,bite,bite,Passed,,4.432%,85213184,65536
1188,ModuleMobile,Currently active SIM card slot,87,sim1,sim1,Passed,,4.433%,85172224,-40960
1189,ModuleMobile,Network registration info,103,registered(home),registered(home),Passed,,4.434%,85266432,94208
1190,ModuleMobile,Network type,119,lte,lte-a,Failed,,4.434%,85303296,36864
1191,ModuleMobile,Mobile data received today (SIM1),185,81460791,651632183,Failed,,4.435%,85340160,36864
1192,ModuleMobile,Mobile data sent today (SIM1),187,6520569,13008633,Failed,,4.436%,85348352,8192
1193,ModuleMobile,Mobile data received this week (SIM1),189,81460791,651632183,Failed,,4.436%,85209088,-139264
1194,ModuleMobile,Mobile data sent this week (SIM1),191,6520569,13008633,Failed,,4.437%,85340160,131072
1195,ModuleMobile,Mobile data received this month (SIM1),193,81460791,651632183,Failed,,4.437%,85274624,-65536
1196,ModuleMobile,Mobile data sent this month (SIM1),195,6520569,13008633,Failed,,4.438%,85315584,40960
1197,ModuleMobile,Mobile data received last 24h (SIM1),197,81460791,651632183,Failed,,4.439%,85360640,45056
